title,link,date
Israel's 12-month budget deficit narrows to 5.8 pct of GDP in Jan.,https://english.news.cn/20250211/cf3ffa159fed4da7bcfd295a5af555eb/c.html,2025-02-11 01:45:15
Iraqi PM reaffirms support for Lebanon,https://english.news.cn/20250211/e579a361e78c4447af00bf6fdc4b52c9/c.html,2025-02-11 00:31:30
"Iran's FM discusses Trump's Gaza plan with UN chief, Malaysian counterpart",https://english.news.cn/20250210/171965ca7b5c4e68ba75f4cb2ff13f74/c.html,2025-02-10 23:08:15
"Jordan sends 4,000 tents to Gaza",https://english.news.cn/20250210/df0255aeab934be7aed05d3b2af2a6eb/c.html,2025-02-10 22:47:45
Palestinian man killed by Israeli army in Gaza City,https://english.news.cn/20250210/9b7d310f586144a69141c8ff752c35ed/c.html,2025-02-10 22:44:30
"U.S. ""maximum pressure"" campaign against Iran undermines negotiation efforts: president",https://english.news.cn/20250210/7f8c3bbebd7f42c5b544de3699c73905/c.html,2025-02-10 22:19:45
Israeli cabinet to discuss ceasefire's next phase,https://english.news.cn/20250210/ab61092301e948fbac04c980b8714d6a/c.html,2025-02-10 21:25:00
Gaza is not to be sold: Hamas,https://english.news.cn/20250210/7faa4fc492f74dfeb8847f11de25f1b1/c.html,2025-02-10 20:10:30
Egypt condemns Israeli PM's claims on Gaza,https://english.news.cn/20250210/677147e4444e4b7f8e35c9466781c4db/c.html,2025-02-10 09:49:00
155 Iraqi families leave Syria's refugee camp in latest repatriation effort,https://english.news.cn/20250210/1fce981e3f1247128a3dd6f63df00e5c/c.html,2025-02-10 06:04:15
No one has power to displace Palestinians: Turkish president,https://english.news.cn/20250210/01398b1e6d64440cb5afe5f918ca811b/c.html,2025-02-10 05:29:00
Israeli army says struck Hezbollah targets in Lebanon despite ceasefire,https://english.news.cn/20250210/c83984d6f8f6429d8362254130a87b9e/c.html,2025-02-10 05:18:00
"Trump ""determined"" to implement ""revolutionary"" Gaza takeover plan: Israeli PM",https://english.news.cn/20250210/d21c6da47b774365a487378e0f7e1f63/c.html,2025-02-10 04:54:45
Dubai welcomes record 18.72 mln tourists in 2024,https://english.news.cn/20250210/968d72860d714d76a8a336a397619037/c.html,2025-02-10 04:28:15
"UAE's AI company, Microsoft launch responsible AI governance foundation",https://english.news.cn/20250210/bd8f3e561e1749589806a65e225f8370/c.html,2025-02-10 04:15:15
Feature: Gazans search for signs of life amid ruins after Israel's withdrawal from key corridor,https://english.news.cn/20250210/f81a356972954ae290e99779cd474521/c.html,2025-02-10 02:55:15
"Iran capable of blocking Strait of Hormuz, but won't do so for now: top commander",https://english.news.cn/20250210/aa5fedddbe7b4780ba1ae30f43ef4b31/c.html,2025-02-10 02:48:30
"Lenovo, Alat break ground on new manufacturing facility in Saudi capital",https://english.news.cn/20250210/e90d4ce94b574a5b86af27a6bf0b9db1/c.html,2025-02-10 02:31:30
Lebanese army launches retaliatory strikes in response to attacks from Syria,https://english.news.cn/20250210/08748d5eadb44fe1ad29e9caa8c2cc6c/c.html,2025-02-10 01:31:45
Israeli army kills 4 Palestinians in Gaza: health authorities,https://english.news.cn/20250210/c3a76e629bf947e4bf3b3daf7fba227e/c.html,2025-02-10 00:35:00
Whale song's structure similar to human language: study,https://english.news.cn/20250210/96aa95edfc38460dbe0bebee8d7d7ff0/c.html,2025-02-10 00:13:00
Researchers discover brain activity related to autism,https://english.news.cn/20250209/637005e728d74ea29da450497931609d/c.html,2025-02-09 23:04:00
"2 Palestinians, including pregnant woman, killed by Israeli army in West Bank",https://english.news.cn/20250209/019198381c504b48a661dd61c0a4a891/c.html,2025-02-09 22:47:45
Mideast countries condemn remarks on establishing Palestinian state in Saudi territory,https://english.news.cn/20250209/05220fc1bb8e469fa3114603443dd2a3/c.html,2025-02-09 22:43:45
Israeli forces begin withdrawing from key Gaza corridor under ceasefire deal,https://english.news.cn/20250209/898af9272f4f45b999b69ad1625eaf73/c.html,2025-02-09 19:01:15
Egypt to host emergency Arab summit on Palestinian issue Feb. 27,https://english.news.cn/20250209/da53d95420c943f082a7d5e6b10d39e2/c.html,2025-02-09 18:57:00
"Israel expands West Bank operation, raids Nur Shams refugee camp",https://english.news.cn/20250209/316f2ed77f6f4766abe9bbaefe4927e1/c.html,2025-02-09 18:44:30
"Timeline: Key events in prisoner-for-hostage swaps between Israel, Hamas",https://english.news.cn/20250209/c3a52380f3c64a68b31aea74fc3b1eab/c.html,2025-02-09 15:52:00
6 killed in Israeli drone strike in eastern Lebanon: report,https://english.news.cn/20250209/12eb3de43ad44442a4ec1f77dd3484bd/c.html,2025-02-09 04:56:15
UAE condemns Netanyahu's remarks on Palestinian state in Saudi Arabia,https://english.news.cn/20250209/17e71eaac61a496bb105a45bfa692ea5/c.html,2025-02-09 03:45:00
Israeli PM orders delegation leave for Qatar for hostage deal talks: media,https://english.news.cn/20250209/f037c477fae942e18e2be0cfbfec03ad/c.html,2025-02-09 03:05:15
2 killed as Yemeni gov't forces repel Houthi attacks in oil-rich province,https://english.news.cn/20250209/c94e9e0aa1754429b1ef53cd9e927fc5/c.html,2025-02-09 02:26:30
"Yemen, Kuwaiti fund sign agreement to resume development financing",https://english.news.cn/20250209/da1227240bcc482b8f46a3e1d5b912db/c.html,2025-02-09 02:00:17
Israel says it struck Hezbollah target in Lebanon's Bekaa Valley,https://english.news.cn/20250209/23388c4997f0474eafc5e71056e3c2af/c.html,2025-02-09 01:29:00
Lebanon orders army to retaliate against fire from Syria,https://english.news.cn/20250209/f1dce5d44acb410e86d7d6362bdad4db/c.html,2025-02-09 01:31:45
Iran not to give in to Western sanctions: president,https://english.news.cn/20250209/0aa0b672d8924b23aa429fcb057c0a37/c.html,2025-02-09 00:24:00
Israeli airstrikes target military facilities near Damascus,https://english.news.cn/20250208/255f39c01e794ae586c99f857aef2850/c.html,2025-02-08 23:48:45
Egypt slams Israeli remarks on establishing Palestinian state in Saudi Arabia,https://english.news.cn/20250208/b7db7299953f43c887cb70f59f1d9812/c.html,2025-02-08 23:29:00
Lebanon announces formation of new gov't,https://english.news.cn/20250208/aa7b1a982b6f46ceb315129a9e851240/c.html,2025-02-08 23:14:15
Israeli army says struck Hamas weapon depot in Syria,https://english.news.cn/20250208/c84e9c8f46de4944ae9ee01a87265df9/c.html,2025-02-08 22:45:45
Iran's supreme leader meets top Hamas leaders in Tehran,https://english.news.cn/20250208/17d01552221c46fc88afb137bcebb615/c.html,2025-02-08 22:39:15
Lebanon announces formation of new gov't,https://english.news.cn/20250208/87869ea6c86e4412a85f2c070a14548d/c.html,2025-02-08 22:02:00
Kuwait rejects displacing Palestinians from Gaza,https://english.news.cn/20250208/93381894278c41208d987eacecbb5932/c.html,2025-02-08 21:47:30
Iraqi military identifies 3 senior IS militants killed in Jan.,https://english.news.cn/20250208/74ef8b76345e4bdea0e2903eb218d3af/c.html,2025-02-08 20:59:30
Lebanese leaders urge U.S. to ensure full Israeli withdrawal from S. Lebanon,https://english.news.cn/20250208/e9b94e73dd684080a1cbb7244cd08f55/c.html,2025-02-08 20:43:30
"Israel, Hamas complete 5th prisoner-for-hostage swap under Gaza ceasefire deal",https://english.news.cn/20250208/468487f1eba6437fa1c4acd2585e5f1e/c.html,2025-02-08 20:41:30
Israel frees 183 Palestinian prisoners under Gaza ceasefire deal,https://english.news.cn/20250208/54feedd12dd0471e835bb6a22a765455/c.html,2025-02-08 20:15:46
Israel frees 183 Palestinian prisoners under Gaza ceasefire deal,https://english.news.cn/20250208/6c051b78444942639650a56a7a78265b/c.html,2025-02-08 19:21:30
3 Israeli hostages released by Hamas arrive in Israel,https://english.news.cn/20250208/2a04163728fd49fa8b1df38d0c5c0181/c.html,2025-02-08 19:09:00
"2 Palestinian children killed, 1 wounded in Gaza house collapse: official",https://english.news.cn/20250208/44e81993b80e44e9b46599ebba1c24be/c.html,2025-02-08 18:28:16
Al-Qassam hands over 3 Israeli hostages to ICRC in central Gaza Strip,https://english.news.cn/20250208/a914bdcb259840cd8295fb73d13be787/c.html,2025-02-08 17:10:15
FLASH: AL-QASSAM HANDS OVER 3 ISRAELI HOSTAGES TO ICRC IN CENTRAL GAZA STRIP,https://english.news.cn/20250208/3e6b4503adf8419099c668d49cb005d1/c.html,2025-02-08 17:02:17
Hamas to release 3 Israeli hostages in Gaza,https://english.news.cn/20250208/285c27e5f06742fd8383fed10c70554b/c.html,2025-02-08 15:48:45
Hamas to release 3 Israeli hostages in Gaza,https://english.news.cn/20250208/d9152041fc4a41ef86ec0a32befff23d/c.html,2025-02-08 13:58:30
"Iraqi president, Jordanian king reaffirm commitment to Palestinian cause",https://english.news.cn/20250208/ff9089efd2d34e28a1545a6df78c0d9f/c.html,2025-02-08 04:40:00
"Egyptian president, UN chief reject displacing Palestinians from Gaza",https://english.news.cn/20250208/25bb128aaae4404ea893dcac4e434abf/c.html,2025-02-08 04:21:15
"2 killed, 10 injured in clashes between Syrian militants, Lebanese tribes along border: media",https://english.news.cn/20250208/c516636a9e2a4b658b45052df66b1b37/c.html,2025-02-08 04:05:30
Hamas to release 3 Israeli hostages Saturday in exchange for 183 Palestinian prisoners,https://english.news.cn/20250208/a4e91cd0bbbe4338bf356b6e11ca0e65/c.html,2025-02-08 03:11:30
Israel deliberately disturbs aid delivery to Gaza: Hamas,https://english.news.cn/20250208/58634523a6d34813952ec82b80c9b3e0/c.html,2025-02-08 02:10:00
Israel receives names of 3 hostages to be released from Gaza on Saturday,https://english.news.cn/20250208/96de58d4c5c148d18594b648c0397192/c.html,2025-02-08 02:11:00
Urgent: Israel receives names of 3 hostages to be released from Gaza on Saturday,https://english.news.cn/20250208/29bb83105a354731babf691766ddb340/c.html,2025-02-08 00:58:15
2 killed in house explosion in S. Lebanon,https://english.news.cn/20250208/e05be7f4f7c34b06979d92d24b43bde8/c.html,2025-02-08 00:27:45
Syrian refugee boat captain jailed in Cyprus for child's death,https://english.news.cn/20250207/2a4aa7ff30004c1b88b2e27d3a42a173/c.html,2025-02-07 23:51:30
Negotiating with U.S. will not solve Iran's problems: Khamenei,https://english.news.cn/20250207/6822f3dc3cbc4ba5a209610b3ff3306c/c.html,2025-02-07 23:16:15
U.S. envoy reaffirms Feb. 18 deadline for Israeli withdrawal from S. Lebanon,https://english.news.cn/20250207/ec00abd05d4346ca9a2fe6fccd41d67b/c.html,2025-02-07 21:34:00
Iron-smelting plant worth 200 mln USD to open in E. Afghanistan,https://english.news.cn/20250207/56449d3afb0246ea9d868de53d4b6ff7/c.html,2025-02-07 20:05:16
Lebanon warns against forced displacement of Palestinians,https://english.news.cn/20250207/a40c783721a94be78f8e26492a1454fe/c.html,2025-02-07 20:40:15
"Afghanistan signs contract for survey, design of new railway project",https://english.news.cn/20250207/72578da48f4d4be6946d377b058c3dce/c.html,2025-02-07 19:52:30
"Arms, ammunition discovered in Kabul, 1 arrested",https://english.news.cn/20250207/559c3c89cd4f436b8ed4a0ffd9708280/c.html,2025-02-07 19:41:00
100-bed hospital opens in W. Afghanistan,https://english.news.cn/20250207/d89846669b864ab9901b090a6ff454b6/c.html,2025-02-07 15:48:45
Roundup: Experts warn industrial pollution endangers Türkiye's Thrace region,https://english.news.cn/20250207/85aad52e7ebb458cbdbeb5f9d0bb18ff/c.html,2025-02-07 11:25:00
"Israel strikes southern, eastern Lebanon amid ceasefire",https://english.news.cn/20250207/08471092761f46e3a26de6d47cb655d7/c.html,2025-02-07 06:13:15
"Hamas urges Arab League, OIC to hold emergency sessions on Trump's Gaza relocation proposal",https://english.news.cn/20250207/759e86fddd7b400bb1ad528967a2baea/c.html,2025-02-07 04:21:00
Roundup: More Mideast countries reject Trump's Gaza relocation plan,https://english.news.cn/20250207/756ace50fac5455688770f7b7280204e/c.html,2025-02-07 03:34:15
Israel conducts test launch of sea-to-sea missile,https://english.news.cn/20250207/12204e3e2288443f91ae0356b08b0e0a/c.html,2025-02-07 03:51:15
"Syrian military continues offensive against former gov't forces, drug traffickers",https://english.news.cn/20250207/e89b719fa3254f29b28621fe22d8f7ef/c.html,2025-02-07 03:38:45
"Iraqi leaders meet Iranian vice president on bilateral ties, regional issues",https://english.news.cn/20250207/68ea685a21da43babc2a80cdd80f719e/c.html,2025-02-07 03:16:15
Feature: Winter storm makes displaced Gazans' struggle for survival more challenging,https://english.news.cn/20250207/e4b83f27f0a547f2a2e6e7012fd76ab3/c.html,2025-02-07 02:43:15
"6 killed, 27 injured as bus overturns in Iran",https://english.news.cn/20250207/bc2f7ff00b8e4fa98be5809d70e9c67f/c.html,2025-02-07 02:05:00
Israeli soldier sentenced to 7 months in jail for abusing Palestinian detainees,https://english.news.cn/20250207/e788aadf939542ed92b0e15bc24c288c/c.html,2025-02-07 00:31:00
Protests erupt in Yemen's Aden over power outage,https://english.news.cn/20250207/4139642ae0ba4a18816896d9baca1b63/c.html,2025-02-07 00:23:00
"Feature: 2 years on, Türkiye's Hatay still struggles to recover from deadly quakes",https://english.news.cn/20250206/4335a6725dda47aca660d4e265f76c50/c.html,2025-02-06 23:02:45
UN human rights chief urges respect for int'l law following Trump's Gaza remarks,https://english.news.cn/20250206/e65b15c823c04975932fb3aad0a7050a/c.html,2025-02-06 23:02:30
Iran never seeks to develop nuclear weapons: president,https://english.news.cn/20250206/7bc870b646ff4b55b0294104543717ff/c.html,2025-02-06 22:48:00
Israel withdraws from UN human rights body,https://english.news.cn/20250206/391ec8a8d95b4b1fb6ec584c864f003e/c.html,2025-02-06 21:39:15
Senior PKK official killed in Turkish drone strikes in N. Iraq,https://english.news.cn/20250206/dc9ea00fc6764e3189fab9af8993c1e1/c.html,2025-02-06 21:34:00
World Insights: Trump's Gaza takeover proposal threatens two-state solution,https://english.news.cn/20250206/3420db7d6f604aedb554c03cc780cd5a/c.html,2025-02-06 21:00:45
"Iran condemns U.S. plan to control Gaza, relocate Palestinians",https://english.news.cn/20250206/b050180e82bf47bc96b9124002cb0fd1/c.html,2025-02-06 20:59:00
Iran's navy receives homegrown drone carrier,https://english.news.cn/20250206/85d026e310e24e89a32db5fd79403051/c.html,2025-02-06 20:52:46
"Israel orders army to prepare ""voluntary departure"" plan for Gazans following U.S. relocation proposal",https://english.news.cn/20250206/3f51772ce03d40fa82996872329df53f/c.html,2025-02-06 19:43:00
"2 Israeli soldiers killed, 8 injured in crane collapse in N. Gaza",https://english.news.cn/20250206/ea13396c36f9444988516e0281f0b52e/c.html,2025-02-06 19:39:15
Iran's oil exports set decade-high record in month to Jan. 19: minister,https://english.news.cn/20250206/fcdcce5bb90242ef839ce513141edd18/c.html,2025-02-06 16:52:16
Iran's president calls for OPEC unity to prevent U.S. from pressuring members,https://english.news.cn/20250206/b140d03131674d85aac931699b9f2cbf/c.html,2025-02-06 15:37:30
Explainer: Why Syrian interim leader's visit to Saudi Arabia matters?,https://english.news.cn/20250206/a3825cbebe394f6cb236cf45d7606893/c.html,2025-02-06 13:33:00
226 archaeological sites damaged in Gaza due to Israeli strikes,https://english.news.cn/20250206/98fb28031dfe4c6cbd3bc9faa160dd48/c.html,2025-02-06 05:33:00
"Turkish, German presidents defend ""two-state solution"" amid U.S. Gaza relocation controversy",https://english.news.cn/20250206/36a03a7129cd4d7aa2ec812f439659ac/c.html,2025-02-06 05:07:15
"Roundup: U.S. proposal to ""take over Gaza"" sparks Palestinian defiance, condemnation",https://english.news.cn/20250206/cee10786306a476eabea6f7d9eb4e983/c.html,2025-02-06 04:52:00
"Roundup: Middle East states, factions condemns U.S. proposal to relocate Palestinians from Gaza",https://english.news.cn/20250206/df5cc65063d941fca3b0caf671e584bb/c.html,2025-02-06 04:43:15
2 Palestinians killed by Israeli gunfire in southern Gaza amid ceasefire,https://english.news.cn/20250206/da5dc0cd725f4108860c37fb0a38aace/c.html,2025-02-06 04:27:30
Hamas claims responsibility for killing 2 Israeli soldiers in West Bank,https://english.news.cn/20250206/f04a45cfd0f9495cb750cf113f0cb386/c.html,2025-02-06 02:56:15
Iran's supreme leader appoints Hezbollah's chief as his Lebanon representative,https://english.news.cn/20250206/018bdcc85fa54271818bff5b765fad09/c.html,2025-02-06 02:49:00
"UAE mediates exchange of 300 prisoners between Russia, Ukraine",https://english.news.cn/20250206/7453a0bc57e94067b029849da3b94866/c.html,2025-02-06 02:40:00
Ancient geometric engravings show early humans' advanced cognitive behavior: study,https://english.news.cn/20250206/7538e187366b4883912ba1e25dded615/c.html,2025-02-06 02:32:15
"UAE, Jordanian leaders discuss ties, regional developments over phone",https://english.news.cn/20250206/bb7c36b802ed48349fb9751f71b0d3f0/c.html,2025-02-06 02:26:15
Iraq signs 800-mln-USD contract to develop Diwaniyah refinery,https://english.news.cn/20250206/e40f67f593db42c2bae41a7600cf16d3/c.html,2025-02-06 02:21:15
Jordanian king stresses need to maintain Gaza ceasefire,https://english.news.cn/20250206/c87c5a6c76d548929f9def6d44664fd8/c.html,2025-02-06 02:14:45
Istanbul mayor indicted over criticism of public prosecutor: media,https://english.news.cn/20250206/25de0c97c97d439ba9fcb00c1bf30c84/c.html,2025-02-06 02:06:15
Lebanese president calls on Europe to push for Israel's withdrawal,https://english.news.cn/20250206/e722f9f4083247ca9e2c11a5b4893a0a/c.html,2025-02-06 00:11:30
UAE's non-oil foreign trade hits new record in 2024,https://english.news.cn/20250205/2eeacb14680241c8ab3780a90429a54f/c.html,2025-02-05 22:28:30
"Excavation in 2,500-year-old tomb compound in S. Israel reveals ancient trade routes",https://english.news.cn/20250205/b4b4b99bdf2347bd8f1a5f79be3bb5fa/c.html,2025-02-05 22:21:30
"PLO, Hamas reject Trump's statement on relocating Gazans",https://english.news.cn/20250205/f17e189673c547b6bb28585d37fd466c/c.html,2025-02-05 21:03:15
Meeting Trump not on Iran's agenda now: VP,https://english.news.cn/20250205/0fbc1c802c474dfd9c9a121424d4666f/c.html,2025-02-05 20:02:45
Saudi Arabia renews stand of no ties with Israel without a Palestinian state,https://english.news.cn/20250205/661d73a76f604822bd4d7f113f7bd75d/c.html,2025-02-05 19:17:30
"Israeli army displaces 5,000 Palestinian families in West Bank in 2 weeks",https://english.news.cn/20250205/37a72486f0394bfa865004d7650adddd/c.html,2025-02-05 15:06:45
Roundup: Experts say security issues key to future Türkiye-Syria ties,https://english.news.cn/20250205/45978245cb184383a67ed1039ef6c949/c.html,2025-02-05 04:56:00
"Qatar reaffirms support for Lebanon, pledges assistance in reconstruction",https://english.news.cn/20250205/b09706cb29094eec972636f53fbdb5ea/c.html,2025-02-05 04:23:45
Israel launches 1st national solar observatory,https://english.news.cn/20250205/77cf44bacbe749b3afe0a04cd26b97e7/c.html,2025-02-05 03:37:15
Azerbaijan reacts to preliminary report on Aktau plane crash,https://english.news.cn/20250205/0f5118aa08894171b6e57943f9796094/c.html,2025-02-05 03:32:45
"Turkish, Syrian presidents discuss security, economic cooperation",https://english.news.cn/20250205/1211c05885d64345897bc4e7c4805f97/c.html,2025-02-05 03:21:15
Large-scale air defense drill launched in SW Iran,https://english.news.cn/20250205/c3923cf6474147f6b40b1a27e4525237/c.html,2025-02-05 02:51:45
"Israeli researchers discover neural circuit linking brain, immune system",https://english.news.cn/20250205/b2f7aaddbd074da7828acf79ce1838d3/c.html,2025-02-05 01:08:00
"Jordan, Greece stress need to maintain Gaza ceasefire",https://english.news.cn/20250205/5164e75eab544adbbb76239b6d8da04e/c.html,2025-02-05 00:53:30
"Egypt, Saudi-based Islamic bank sign 1.6-bln-USD finance deals",https://english.news.cn/20250205/01b37211de2646ad9783c34fcd00bdbd/c.html,2025-02-05 00:34:45
Lebanese army confronts advancing Israeli force along eastern border: state media,https://english.news.cn/20250204/ee71359195bf4943ab7972781cdf73ee/c.html,2025-02-04 22:55:15
15 Palestinian prisoners freed under ceasefire deal arrive in Türkiye,https://english.news.cn/20250204/6f381dedcfb74d7783d78e50299a8685/c.html,2025-02-04 22:36:15
Hamas says 2nd phase of Gaza ceasefire talks underway,https://english.news.cn/20250204/6d5cfa5c29ea4b22b9237f15b1226e7e/c.html,2025-02-04 22:27:30
Palestinian PM announces formation of committee to oversee Gaza affairs,https://english.news.cn/20250204/9a776cbd7d1d400ca1231c4066ae4240/c.html,2025-02-04 22:02:45
2 Israeli soldiers killed in West Bank shooting attack: military,https://english.news.cn/20250204/6ba233e1dc5b4c19b6053132c1894bd1/c.html,2025-02-04 19:43:30
Israel to send delegation to Doha for talks on continuation of Gaza deal: PM's office,https://english.news.cn/20250204/5001f5ea696e4d36933b4c6dcf4897a7/c.html,2025-02-04 18:33:45
Iran registers growth in non-oil exports,https://english.news.cn/20250204/41c3b41c1a5441cf81e83b17d7b7b838/c.html,2025-02-04 18:23:00
Gunman shot dead after injuring 7 Israeli soldiers in West Bank,https://english.news.cn/20250204/6a216d003dfa451ea166808da7ab45bc/c.html,2025-02-04 16:19:15
"Iran, Iraq agree to expand cooperation to ensure regional security, stability",https://english.news.cn/20250204/3bb405dc3a6346598e6a3ae319d3a397/c.html,2025-02-04 06:14:30
Iranian president vows to strengthen all-out ties with Azerbaijan,https://english.news.cn/20250204/bd1111d0451f4c938760d0be89f71d15/c.html,2025-02-04 06:09:00
Shocking West Bank scenes undermine Gaza ceasefire agreement: UNRWA,https://english.news.cn/20250204/f016d4848606449ca279d3fd2010b7eb/c.html,2025-02-04 05:49:45
Jordanian king urges increased efforts to ensure sustainability of Gaza ceasefire,https://english.news.cn/20250204/fe6afc249872486d98999ea508df2a14/c.html,2025-02-04 05:27:30
"60 Palestinian prisoners freed by Israel to be deported to Türkiye, Qatar, Malaysia, Pakistan: official",https://english.news.cn/20250204/6617d61e974f44cd8002da9b610a3b06/c.html,2025-02-04 04:48:15
94 Gazan patients enter Egypt since reopening of Rafah crossing,https://english.news.cn/20250204/3974696370304ab1bda6dbebdd5a3d6e/c.html,2025-02-04 04:29:30
Roundup: Syria's interim president outlines vision for transition in televised interview,https://english.news.cn/20250204/39eded895be8447498e630475fdddcec/c.html,2025-02-04 03:47:00
Hamas says ready to negotiate for 2nd phase of ceasefire,https://english.news.cn/20250204/b920eecdee4343d68be14b2f1687ca30/c.html,2025-02-04 03:06:00
"Syria condemns deadly car bombing in Manbij, vows to punish perpetrators",https://english.news.cn/20250204/8f29e9d40a094be4ab559c7d22b2f8a0/c.html,2025-02-04 00:09:00
Iraq denies involvement in Iranian oil trade,https://english.news.cn/20250203/47083600eed64f83af468e63b84215df/c.html,2025-02-03 23:58:30
Türkiye targets larger share in global medical tourism market,https://english.news.cn/20250203/f15008d469bb465289f30b186f813e43/c.html,2025-02-03 23:19:45
Letter from Mideast: No fireworks in war zones,https://english.news.cn/20250203/72be7a682cd549c7a6ce8361cf971573/c.html,2025-02-03 23:08:30
Qatar launches air bridge from Jordan to supply aid to Gaza,https://english.news.cn/20250203/2513f014ec094f3ba026a51e1b72b16c/c.html,2025-02-03 22:52:00
Israel plans to integrate AI in education system,https://english.news.cn/20250203/7c641c746ff94b049df59825decfcabc/c.html,2025-02-03 22:30:15
"Deadly car bombing kills 18, injures 15 in Syria's Manbij",https://english.news.cn/20250203/8cff004f7b2548799d46be74c6b1fe16/c.html,2025-02-03 22:24:45
Syria's interim president to visit Türkiye Tuesday on ties: official,https://english.news.cn/20250203/4dc50626f75d43b2ba7d6b85b6e7d807/c.html,2025-02-03 21:46:45
"Palestinian presidency accuses Israel of ""ethnic cleansing"" in West Bank",https://english.news.cn/20250203/3683cb07d633438a8dab65ddaa8c773e/c.html,2025-02-03 20:32:45
Iran says to back any gov't supported by Syrian people,https://english.news.cn/20250203/08d53cd8b459407a82b037081fed8572/c.html,2025-02-03 20:13:31
"Hamas accuses Israel of delaying Gaza relief, reconstruction process",https://english.news.cn/20250203/64694bb6b1b34fd7be6f6a94cdfec38e/c.html,2025-02-03 16:49:31
"Deadly car bomb kills 15, injures dozens in Syria's Manbij",https://english.news.cn/20250203/5657a89a98ba4b2cb7fa18e3294d7c51/c.html,2025-02-03 15:15:30
UAE announces participation in 9th Asian Winter Games,https://english.news.cn/20250203/0790ec80299549389d14960ffeadbcf9/c.html,2025-02-03 10:01:30
Thousands of Lebanese march against Israeli occupation in S. Lebanon,https://english.news.cn/20250203/6caf41d225d740b3990ce4f7703c5667/c.html,2025-02-03 06:06:45
"Hamas warns of humanitarian crisis in Gaza, urges int'l action",https://english.news.cn/20250203/0ac5579e24844b9782b139a0a5529f7e/c.html,2025-02-03 04:17:30
Chinese brands lead Israel's car sales in Jan.,https://english.news.cn/20250203/fbed95c1444f4cda8812a3f4fb053ee5/c.html,2025-02-03 04:10:15
"Saudi crown prince, Syria's interim president meet on ties, latest developments",https://english.news.cn/20250203/353812fa20bc465987cc3c95498af0f6/c.html,2025-02-03 02:54:30
Attack hits gas field in N. Iraq: source,https://english.news.cn/20250203/f636ff6b46c3485ba0fbbbe4ee3536ad/c.html,2025-02-03 02:38:30
Hezbollah says funeral of Nasrallah to be held on Feb. 23,https://english.news.cn/20250203/39b2b46a7c3b4e6cb7d7a3029c223c6d/c.html,2025-02-03 02:35:45
"Jordan, Slovenia stress need to solidify ceasefire in Gaza",https://english.news.cn/20250203/a5d7057f15774966b0c47df4adcb8fcf/c.html,2025-02-03 00:44:15
"Qatari PM meets Turkish FM on cooperation, developments in Gaza, Syria",https://english.news.cn/20250202/33b6958ea1544c9e8097c4443ecb2911/c.html,2025-02-02 23:20:30
"Jordanian, Uzbek FMs vow to enhance cooperation",https://english.news.cn/20250202/6f9ef8c28e4c4a38ab7d8621158be4fc/c.html,2025-02-02 22:31:15
Iran unveils 3 new homegrown satellites,https://english.news.cn/20250202/d74e31af63a8419bbf1e72c9a6604fd1/c.html,2025-02-02 22:26:15
Chinese automaker Chery launches new hybrid car in Israel,https://english.news.cn/20250202/53a5b27c72de4432b6f5aa0f3bedc147/c.html,2025-02-02 22:11:30
"Netanyahu says possible to ""broaden the circle of peace""",https://english.news.cn/20250202/1f3c39ef7c2e4e57bf96117d10df1e6b/c.html,2025-02-02 21:11:00
Oman's oil exports reach 308.42 mln barrels in 2024,https://english.news.cn/20250202/1a4208be60d7440b80ed5774c4d46721/c.html,2025-02-02 20:50:00
"Israel strikes car in Gaza, injuring at least 4",https://english.news.cn/20250202/1008273e31b2416baa94f80f59f4b999/c.html,2025-02-02 20:48:45
Iran unveils new homegrown ballistic missile,https://english.news.cn/20250202/322f4b8c06f24c668ff31b615f7fda21/c.html,2025-02-02 20:46:45
IS militant death toll from Iraqi airstrikes rises to 7,https://english.news.cn/20250202/bb94bd6222ca421bb6339b796b6cf74c/c.html,2025-02-02 20:02:00
Syria's interim president arrives in Saudi Arabia for 1st official visit abroad,https://english.news.cn/20250202/30cec89712094c49833134a8ed7b0a3d/c.html,2025-02-02 20:00:00
Israel says it expands military operation in N. West Bank,https://english.news.cn/20250202/af76b13753ee49fc9c4046a8ce838681/c.html,2025-02-02 18:35:15
4 Palestinians killed in Israeli airstrike in West Bank: sources,https://english.news.cn/20250202/6fd04065479247bb8a14cdef363f84d5/c.html,2025-02-02 16:14:15
54 injured after bus overturns in central Iran,https://english.news.cn/20250202/d3d01a53148244ea857b414f20257ff9/c.html,2025-02-02 14:47:01
64 bodies retrieved in Gaza as Civil Defense warns of dire humanitarian crisis,https://english.news.cn/20250202/e274604a421d43dc993832cb56f631e7/c.html,2025-02-02 06:04:00
Iran's IRGC navy unveils underground cruise missile base,https://english.news.cn/20250202/ca584f240e464bd4b61effd1ea29fcc1/c.html,2025-02-02 03:16:15
Hamas releases 3 Israeli hostages; Egypt receives 50 patients from Gaza,https://english.news.cn/20250202/9176eee7012746158fa0ecb8c342dade/c.html,2025-02-02 04:31:30
Gazans protest Trump's population relocation proposal,https://english.news.cn/20250202/be04252586234b54b6dd50c734ef0c56/c.html,2025-02-02 05:57:30
Israeli nominates new military chief,https://english.news.cn/20250202/a4a0449958dd4af78ec471c0752ae387/c.html,2025-02-02 05:27:00
